Run,Classifier,Parameters,is_fit,Acc,Precision,Recall,F1
67,SVC,"{'C': 6.633172512562814, 'kernel': 'rbf'}",True,0.9931178458126484,0.9931960731888833,0.9931178458126484,0.9928961036288897
68,SVC,"{'C': 6.733674974874372, 'kernel': 'rbf'}",True,0.9931331059988227,0.9932106087251423,0.9931331059988227,0.9929113914692766
69,SVC,"{'C': 6.83417743718593, 'kernel': 'rbf'}",True,0.9931636263711712,0.9932395667144271,0.9931636263711712,0.9929419394446313
70,SVC,"{'C': 6.934679899497487, 'kernel': 'rbf'}",True,0.9931636263711712,0.9932395667144271,0.9931636263711712,0.9929419394446313
71,SVC,"{'C': 7.035182361809046, 'kernel': 'rbf'}",True,0.9931788865573454,0.9932540613421029,0.9931788865573454,0.992957213206833
72,SVC,"{'C': 7.135684824120603, 'kernel': 'rbf'}",True,0.9931788865573454,0.9932540613421029,0.9931788865573454,0.992957213206833
73,SVC,"{'C': 7.236187286432161, 'kernel': 'rbf'}",True,0.9931788865573454,0.9932540613421029,0.9931788865573454,0.992957213206833
74,SVC,"{'C': 7.336689748743718, 'kernel': 'rbf'}",True,0.9931788865573454,0.9932540613421029,0.9931788865573454,0.992957213206833
75,SVC,"{'C': 7.437192211055276, 'kernel': 'rbf'}",True,0.9931788865573454,0.9932540613421029,0.9931788865573454,0.992957213206833
76,SVC,"{'C': 7.537694673366834, 'kernel': 'rbf'}",True,0.9931788865573454,0.9932540613421029,0.9931788865573454,0.992957213206833
77,SVC,"{'C': 7.638197135678392, 'kernel': 'rbf'}",True,0.9931788865573454,0.9932540613421029,0.9931788865573454,0.992957213206833
78,SVC,"{'C': 7.7386995979899496, 'kernel': 'rbf'}",True,0.9931788865573454,0.9932540613421029,0.9931788865573454,0.992957213206833
79,SVC,"{'C': 7.839202060301508, 'kernel': 'rbf'}",True,0.9931788865573454,0.9932540613421029,0.9931788865573454,0.992957213206833
80,SVC,"{'C': 7.939704522613066, 'kernel': 'rbf'}",True,0.9931788865573454,0.9932540613421029,0.9931788865573454,0.992957213206833
81,SVC,"{'C': 8.040206984924623, 'kernel': 'rbf'}",True,0.9931941455792421,0.9932685002207556,0.9931941455792421,0.9929724023417481
82,SVC,"{'C': 8.140709447236182, 'kernel': 'rbf'}",True,0.9931941455792421,0.9932685002207556,0.9931941455792421,0.9929724023417481
83,SVC,"{'C': 8.241211909547738, 'kernel': 'rbf'}",True,0.9931941455792421,0.9932685002207556,0.9931941455792421,0.9929724023417481
84,SVC,"{'C': 8.341714371859297, 'kernel': 'rbf'}",True,0.9931941455792421,0.9932685002207556,0.9931941455792421,0.9929724023417481
85,SVC,"{'C': 8.442216834170853, 'kernel': 'rbf'}",True,0.9931941455792421,0.9932685002207556,0.9931941455792421,0.9929724023417481
86,SVC,"{'C': 8.542719296482412, 'kernel': 'rbf'}",True,0.9931941455792421,0.9932685002207556,0.9931941455792421,0.9929724023417481
87,SVC,"{'C': 8.64322175879397, 'kernel': 'rbf'}",True,0.9931941455792421,0.9932685002207556,0.9931941455792421,0.9929724023417481
88,SVC,"{'C': 8.743724221105527, 'kernel': 'rbf'}",True,0.9931941455792421,0.9932685002207556,0.9931941455792421,0.9929724023417481
89,SVC,"{'C': 8.844226683417086, 'kernel': 'rbf'}",True,0.9931941455792421,0.9932685002207556,0.9931941455792421,0.9929724023417481
90,SVC,"{'C': 8.944729145728644, 'kernel': 'rbf'}",True,0.9932094057654165,0.9932830467063326,0.9932094057654165,0.9929876898376581
91,SVC,"{'C': 9.0452316080402, 'kernel': 'rbf'}",True,0.9932094057654165,0.9932830467063326,0.9932094057654165,0.9929876898376581
92,SVC,"{'C': 9.14573407035176, 'kernel': 'rbf'}",True,0.9932246659515908,0.9932975517711888,0.9932246659515908,0.993002963453635
93,SVC,"{'C': 9.246236532663318, 'kernel': 'rbf'}",True,0.9932246659515908,0.9932975517711888,0.9932246659515908,0.993002963453635
94,SVC,"{'C': 9.346738994974874, 'kernel': 'rbf'}",True,0.9932246659515908,0.9932975517711888,0.9932246659515908,0.993002963453635
95,SVC,"{'C': 9.447241457286433, 'kernel': 'rbf'}",True,0.9932246659515908,0.9932975517711888,0.9932246659515908,0.993002963453635
96,SVC,"{'C': 9.54774391959799, 'kernel': 'rbf'}",True,0.9932246659515908,0.9932975517711888,0.9932246659515908,0.993002963453635
97,SVC,"{'C': 9.648246381909548, 'kernel': 'rbf'}",True,0.9932246659515908,0.9932975517711888,0.9932246659515908,0.993002963453635
98,SVC,"{'C': 9.748748844221106, 'kernel': 'rbf'}",True,0.9932246659515908,0.9932975517711888,0.9932246659515908,0.993002963453635
99,SVC,"{'C': 9.849251306532663, 'kernel': 'rbf'}",True,0.9932246659515908,0.9932975517711888,0.9932246659515908,0.993002963453635
100,SVC,"{'C': 9.949753768844221, 'kernel': 'rbf'}",True,0.9932246659515908,0.9932975517711888,0.9932246659515908,0.993002963453635
101,SVC,"{'C': 10.050256231155778, 'kernel': 'rbf'}",True,0.9932246659515908,0.9932975517711888,0.9932246659515908,0.993002963453635
102,SVC,"{'C': 10.150758693467337, 'kernel': 'rbf'}",True,0.9932246659515908,0.9932975517711888,0.9932246659515908,0.993002963453635
103,SVC,"{'C': 10.251261155778895, 'kernel': 'rbf'}",True,0.9932246659515908,0.9932975517711888,0.9932246659515908,0.993002963453635
104,SVC,"{'C': 10.351763618090452, 'kernel': 'rbf'}",True,0.9932246659515908,0.9932975517711888,0.9932246659515908,0.993002963453635
105,SVC,"{'C': 10.45226608040201, 'kernel': 'rbf'}",True,0.9932246659515908,0.9932975517711888,0.9932246659515908,0.993002963453635
106,SVC,"{'C': 10.552768542713569, 'kernel': 'rbf'}",True,0.9932246659515908,0.9932975517711888,0.9932246659515908,0.993002963453635
107,SVC,"{'C': 10.653271005025125, 'kernel': 'rbf'}",True,0.9932246659515908,0.9932975517711888,0.9932246659515908,0.993002963453635
108,SVC,"{'C': 10.753773467336684, 'kernel': 'rbf'}",True,0.9932246659515908,0.9932975517711888,0.9932246659515908,0.993002963453635
109,SVC,"{'C': 10.854275929648242, 'kernel': 'rbf'}",True,0.9932246659515908,0.9932975517711888,0.9932246659515908,0.993002963453635
110,SVC,"{'C': 10.954778391959799, 'kernel': 'rbf'}",True,0.9932246659515908,0.9932975517711888,0.9932246659515908,0.993002963453635
111,SVC,"{'C': 11.055280854271357, 'kernel': 'rbf'}",True,0.9932246659515908,0.9932975517711888,0.9932246659515908,0.993002963453635
112,SVC,"{'C': 11.155783316582914, 'kernel': 'rbf'}",True,0.9932246659515908,0.9932975517711888,0.9932246659515908,0.993002963453635
113,SVC,"{'C': 11.256285778894473, 'kernel': 'rbf'}",True,0.9932246659515908,0.9932975517711888,0.9932246659515908,0.993002963453635
114,SVC,"{'C': 11.356788241206031, 'kernel': 'rbf'}",True,0.9932246659515908,0.9932975517711888,0.9932246659515908,0.993002963453635
115,SVC,"{'C': 11.457290703517588, 'kernel': 'rbf'}",True,0.9932246659515908,0.9932975517711888,0.9932246659515908,0.993002963453635
116,SVC,"{'C': 11.557793165829146, 'kernel': 'rbf'}",True,0.9932246659515908,0.9932975517711888,0.9932246659515908,0.993002963453635
117,SVC,"{'C': 11.658295628140703, 'kernel': 'rbf'}",True,0.9932246659515908,0.9932975517711888,0.9932246659515908,0.993002963453635
118,SVC,"{'C': 11.758798090452261, 'kernel': 'rbf'}",True,0.9932246659515908,0.9932975517711888,0.9932246659515908,0.993002963453635
119,SVC,"{'C': 11.85930055276382, 'kernel': 'rbf'}",True,0.9932246659515908,0.9932975517711888,0.9932246659515908,0.993002963453635
120,SVC,"{'C': 11.959803015075376, 'kernel': 'rbf'}",True,0.9932246659515908,0.9932975517711888,0.9932246659515908,0.993002963453635
121,SVC,"{'C': 12.060305477386935, 'kernel': 'rbf'}",True,0.9932246659515908,0.9932975517711888,0.9932246659515908,0.993002963453635
122,SVC,"{'C': 12.160807939698493, 'kernel': 'rbf'}",True,0.9932246659515908,0.9932975517711888,0.9932246659515908,0.993002963453635
123,SVC,"{'C': 12.26131040201005, 'kernel': 'rbf'}",True,0.9932246659515908,0.9932975517711888,0.9932246659515908,0.993002963453635
124,SVC,"{'C': 12.361812864321609, 'kernel': 'rbf'}",True,0.993239926137765,0.9933121092187776,0.993239926137765,0.9930182506086979
125,SVC,"{'C': 12.462315326633167, 'kernel': 'rbf'}",True,0.993239926137765,0.9933121092187776,0.993239926137765,0.9930182506086979
126,SVC,"{'C': 12.562817788944724, 'kernel': 'rbf'}",True,0.993239926137765,0.9933121092187776,0.993239926137765,0.9930182506086979
127,SVC,"{'C': 12.663320251256282, 'kernel': 'rbf'}",True,0.993239926137765,0.9933121092187776,0.993239926137765,0.9930182506086979
128,SVC,"{'C': 12.763822713567839, 'kernel': 'rbf'}",True,0.993239926137765,0.9933121092187776,0.993239926137765,0.9930182506086979
129,SVC,"{'C': 12.864325175879397, 'kernel': 'rbf'}",True,0.993239926137765,0.9933121092187776,0.993239926137765,0.9930182506086979
130,SVC,"{'C': 12.964827638190956, 'kernel': 'rbf'}",True,0.993239926137765,0.9933121092187776,0.993239926137765,0.9930182506086979
131,SVC,"{'C': 13.065330100502512, 'kernel': 'rbf'}",True,0.993239926137765,0.9933121092187776,0.993239926137765,0.9930182506086979
132,SVC,"{'C': 13.16583256281407, 'kernel': 'rbf'}",True,0.993239926137765,0.9933121092187776,0.993239926137765,0.9930182506086979
133,SVC,"{'C': 13.266335025125628, 'kernel': 'rbf'}",True,0.993239926137765,0.9933121092187776,0.993239926137765,0.9930182506086979
134,SVC,"{'C': 13.366837487437186, 'kernel': 'rbf'}",True,0.993239926137765,0.9933121092187776,0.993239926137765,0.9930182506086979
135,SVC,"{'C': 13.467339949748744, 'kernel': 'rbf'}",True,0.993239926137765,0.9933121092187776,0.993239926137765,0.9930182506086979
136,SVC,"{'C': 13.567842412060301, 'kernel': 'rbf'}",True,0.993239926137765,0.9933121092187776,0.993239926137765,0.9930182506086979
137,SVC,"{'C': 13.66834487437186, 'kernel': 'rbf'}",True,0.993239926137765,0.9933121092187776,0.993239926137765,0.9930182506086979
138,SVC,"{'C': 13.768847336683418, 'kernel': 'rbf'}",True,0.993239926137765,0.9933121092187776,0.993239926137765,0.9930182506086979
139,SVC,"{'C': 13.869349798994975, 'kernel': 'rbf'}",True,0.993239926137765,0.9933121092187776,0.993239926137765,0.9930182506086979
140,SVC,"{'C': 13.969852261306533, 'kernel': 'rbf'}",True,0.993239926137765,0.9933121092187776,0.993239926137765,0.9930182506086979
141,SVC,"{'C': 14.070354723618092, 'kernel': 'rbf'}",True,0.993239926137765,0.9933121092187776,0.993239926137765,0.9930182506086979
142,SVC,"{'C': 14.170857185929648, 'kernel': 'rbf'}",True,0.993239926137765,0.9933121092187776,0.993239926137765,0.9930182506086979
143,SVC,"{'C': 14.271359648241207, 'kernel': 'rbf'}",True,0.993239926137765,0.9933121092187776,0.993239926137765,0.9930182506086979
144,SVC,"{'C': 14.371862110552764, 'kernel': 'rbf'}",True,0.993239926137765,0.9933121092187776,0.993239926137765,0.9930182506086979
145,SVC,"{'C': 14.472364572864322, 'kernel': 'rbf'}",True,0.993239926137765,0.9933121092187776,0.993239926137765,0.9930182506086979
146,SVC,"{'C': 14.57286703517588, 'kernel': 'rbf'}",True,0.993239926137765,0.9933121092187776,0.993239926137765,0.9930182506086979
147,SVC,"{'C': 14.673369497487437, 'kernel': 'rbf'}",True,0.993239926137765,0.9933121092187776,0.993239926137765,0.9930182506086979
148,SVC,"{'C': 14.773871959798996, 'kernel': 'rbf'}",True,0.993239926137765,0.9933121092187776,0.993239926137765,0.9930182506086979
149,SVC,"{'C': 14.874374422110552, 'kernel': 'rbf'}",True,0.993239926137765,0.9933121092187776,0.993239926137765,0.9930182506086979
150,SVC,"{'C': 14.97487688442211, 'kernel': 'rbf'}",True,0.993239926137765,0.9933121092187776,0.993239926137765,0.9930182506086979
151,SVC,"{'C': 15.07537934673367, 'kernel': 'rbf'}",True,0.993239926137765,0.9933121092187776,0.993239926137765,0.9930182506086979
152,SVC,"{'C': 15.175881809045226, 'kernel': 'rbf'}",True,0.9932551863239393,0.9933266776410911,0.9932551863239393,0.993033537426544
153,SVC,"{'C': 15.276384271356784, 'kernel': 'rbf'}",True,0.9932551863239393,0.9933266776410911,0.9932551863239393,0.993033537426544
154,SVC,"{'C': 15.376886733668343, 'kernel': 'rbf'}",True,0.9932551863239393,0.9933266776410911,0.9932551863239393,0.993033537426544
155,SVC,"{'C': 15.4773891959799, 'kernel': 'rbf'}",True,0.9932551863239393,0.9933266776410911,0.9932551863239393,0.993033537426544
156,SVC,"{'C': 15.577891658291458, 'kernel': 'rbf'}",True,0.9932551863239393,0.9933266776410911,0.9932551863239393,0.993033537426544
157,SVC,"{'C': 15.678394120603016, 'kernel': 'rbf'}",True,0.9932551863239393,0.9933266776410911,0.9932551863239393,0.993033537426544
158,SVC,"{'C': 15.778896582914573, 'kernel': 'rbf'}",True,0.993270445345836,0.9933411284417156,0.993270445345836,0.9930487276041042
159,SVC,"{'C': 15.879399045226132, 'kernel': 'rbf'}",True,0.993270445345836,0.9933411284417156,0.993270445345836,0.9930487276041042
160,SVC,"{'C': 15.979901507537688, 'kernel': 'rbf'}",True,0.993270445345836,0.9933411284417156,0.993270445345836,0.9930487276041042
161,SVC,"{'C': 16.080403969849247, 'kernel': 'rbf'}",True,0.993270445345836,0.9933411284417156,0.993270445345836,0.9930487276041042
162,SVC,"{'C': 16.180906432160803, 'kernel': 'rbf'}",True,0.993270445345836,0.9933411284417156,0.993270445345836,0.9930487276041042
163,SVC,"{'C': 16.281408894472364, 'kernel': 'rbf'}",True,0.993270445345836,0.9933411284417156,0.993270445345836,0.9930487276041042
164,SVC,"{'C': 16.38191135678392, 'kernel': 'rbf'}",True,0.993270445345836,0.9933411284417156,0.993270445345836,0.9930487276041042
165,SVC,"{'C': 16.482413819095477, 'kernel': 'rbf'}",True,0.993270445345836,0.9933411284417156,0.993270445345836,0.9930487276041042
166,SVC,"{'C': 16.582916281407037, 'kernel': 'rbf'}",True,0.993270445345836,0.9933411284417156,0.993270445345836,0.9930487276041042
167,SVC,"{'C': 16.683418743718594, 'kernel': 'rbf'}",True,0.993270445345836,0.9933411284417156,0.993270445345836,0.9930487276041042
168,SVC,"{'C': 16.78392120603015, 'kernel': 'rbf'}",True,0.993270445345836,0.9933411284417156,0.993270445345836,0.9930487276041042
169,SVC,"{'C': 16.884423668341707, 'kernel': 'rbf'}",True,0.993270445345836,0.9933411284417156,0.993270445345836,0.9930487276041042
170,SVC,"{'C': 16.984926130653268, 'kernel': 'rbf'}",True,0.993270445345836,0.9933411284417156,0.993270445345836,0.9930487276041042
171,SVC,"{'C': 17.085428592964824, 'kernel': 'rbf'}",True,0.993270445345836,0.9933411284417156,0.993270445345836,0.9930487276041042
172,SVC,"{'C': 17.18593105527638, 'kernel': 'rbf'}",True,0.993270445345836,0.9933411284417156,0.993270445345836,0.9930487276041042
173,SVC,"{'C': 17.28643351758794, 'kernel': 'rbf'}",True,0.993270445345836,0.9933411284417156,0.993270445345836,0.9930487276041042
174,SVC,"{'C': 17.386935979899498, 'kernel': 'rbf'}",True,0.993270445345836,0.9933411284417156,0.993270445345836,0.9930487276041042
175,SVC,"{'C': 17.487438442211054, 'kernel': 'rbf'}",True,0.993270445345836,0.9933411284417156,0.993270445345836,0.9930487276041042
176,SVC,"{'C': 17.587940904522615, 'kernel': 'rbf'}",True,0.993270445345836,0.9933411284417156,0.993270445345836,0.9930487276041042
177,SVC,"{'C': 17.68844336683417, 'kernel': 'rbf'}",True,0.993270445345836,0.9933411284417156,0.993270445345836,0.9930487276041042
178,SVC,"{'C': 17.788945829145728, 'kernel': 'rbf'}",True,0.993270445345836,0.9933411284417156,0.993270445345836,0.9930487276041042
179,SVC,"{'C': 17.88944829145729, 'kernel': 'rbf'}",True,0.993270445345836,0.9933411284417156,0.993270445345836,0.9930487276041042
180,SVC,"{'C': 17.989950753768845, 'kernel': 'rbf'}",True,0.993270445345836,0.9933411284417156,0.993270445345836,0.9930487276041042
181,SVC,"{'C': 18.0904532160804, 'kernel': 'rbf'}",True,0.993270445345836,0.9933411284417156,0.993270445345836,0.9930487276041042
182,SVC,"{'C': 18.190955678391962, 'kernel': 'rbf'}",True,0.993270445345836,0.9933411284417156,0.993270445345836,0.9930487276041042
183,SVC,"{'C': 18.29145814070352, 'kernel': 'rbf'}",True,0.993270445345836,0.9933411284417156,0.993270445345836,0.9930487276041042
184,SVC,"{'C': 18.391960603015075, 'kernel': 'rbf'}",True,0.993270445345836,0.9933411284417156,0.993270445345836,0.9930487276041042
185,SVC,"{'C': 18.492463065326636, 'kernel': 'rbf'}",True,0.993270445345836,0.9933411284417156,0.993270445345836,0.9930487276041042
186,SVC,"{'C': 18.592965527638192, 'kernel': 'rbf'}",True,0.993270445345836,0.9933411284417156,0.993270445345836,0.9930487276041042
187,SVC,"{'C': 18.69346798994975, 'kernel': 'rbf'}",True,0.993270445345836,0.9933411284417156,0.993270445345836,0.9930487276041042
188,SVC,"{'C': 18.793970452261306, 'kernel': 'rbf'}",True,0.993270445345836,0.9933411284417156,0.993270445345836,0.9930487276041042
189,SVC,"{'C': 18.894472914572866, 'kernel': 'rbf'}",True,0.993270445345836,0.9933411284417156,0.993270445345836,0.9930487276041042
190,SVC,"{'C': 18.994975376884423, 'kernel': 'rbf'}",True,0.993270445345836,0.9933411284417156,0.993270445345836,0.9930487276041042
191,SVC,"{'C': 19.09547783919598, 'kernel': 'rbf'}",True,0.993270445345836,0.9933411284417156,0.993270445345836,0.9930487276041042
192,SVC,"{'C': 19.19598030150754, 'kernel': 'rbf'}",True,0.993270445345836,0.9933411284417156,0.993270445345836,0.9930487276041042
193,SVC,"{'C': 19.296482763819096, 'kernel': 'rbf'}",True,0.993270445345836,0.9933411284417156,0.993270445345836,0.9930487276041042
194,SVC,"{'C': 19.396985226130653, 'kernel': 'rbf'}",True,0.993270445345836,0.9933411284417156,0.993270445345836,0.9930487276041042
195,SVC,"{'C': 19.497487688442213, 'kernel': 'rbf'}",True,0.9932857055320102,0.9933554390005183,0.9932857055320102,0.9930640233962803
