Run,Classifier,Parameters,is_fit,Acc,Precision,Recall,F1
58,SVC,"{'C': 0.01, 'degree': 5, 'gamma': 'scale', 'kernel': 'linear', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9737538268494074,0.977739868881704,0.9737538268494074,0.9735184486715862
59,SVC,"{'C': 0.01, 'degree': 5, 'gamma': 'scale', 'kernel': 'linear', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.8920686372833044,0.9804122800656963,0.8920686372833044,0.9200222988502549
60,SVC,"{'C': 0.01, 'degree': 5, 'gamma': 'scale', 'kernel': 'linear', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.8920686372833044,0.9804122800656963,0.8920686372833044,0.9200222988502549
61,SVC,"{'C': 0.01, 'degree': 5, 'gamma': 'auto', 'kernel': 'poly', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.966841141811209,0.9722147419670664,0.966841141811209,0.9665808989282823
62,SVC,"{'C': 0.01, 'degree': 5, 'gamma': 'auto', 'kernel': 'poly', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.966841141811209,0.9722147419670664,0.966841141811209,0.9665808989282823
63,SVC,"{'C': 0.01, 'degree': 5, 'gamma': 'auto', 'kernel': 'poly', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.8962653084018193,0.9734258567611569,0.8962653084018193,0.918705836912924
64,SVC,"{'C': 0.01, 'degree': 5, 'gamma': 'auto', 'kernel': 'poly', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.8962653084018193,0.9734258567611569,0.8962653084018193,0.918705836912924
65,SVC,"{'C': 0.01, 'degree': 5, 'gamma': 'auto', 'kernel': 'rbf', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9687028135035382,0.9735387904903572,0.9687028135035382,0.9684543459715103
66,SVC,"{'C': 0.01, 'degree': 5, 'gamma': 'auto', 'kernel': 'rbf', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9687028135035382,0.9735387904903572,0.9687028135035382,0.9684543459715103
67,SVC,"{'C': 0.01, 'degree': 5, 'gamma': 'auto', 'kernel': 'rbf', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.8925113200671122,0.9760859907419445,0.8925113200671122,0.9180227900945628
68,SVC,"{'C': 0.01, 'degree': 5, 'gamma': 'auto', 'kernel': 'rbf', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.8925113200671122,0.9760859907419445,0.8925113200671122,0.9180227900945628
69,SVC,"{'C': 0.01, 'degree': 5, 'gamma': 'auto', 'kernel': 'linear', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9737538268494074,0.977739868881704,0.9737538268494074,0.9735184486715862
70,SVC,"{'C': 0.01, 'degree': 5, 'gamma': 'auto', 'kernel': 'linear', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9737538268494074,0.977739868881704,0.9737538268494074,0.9735184486715862
71,SVC,"{'C': 0.01, 'degree': 5, 'gamma': 'auto', 'kernel': 'linear', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.8920686372833044,0.9804122800656963,0.8920686372833044,0.9200222988502549
72,SVC,"{'C': 0.01, 'degree': 5, 'gamma': 'auto', 'kernel': 'linear', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.8920686372833044,0.9804122800656963,0.8920686372833044,0.9200222988502549
73,SVC,"{'C': 0.1, 'degree': 1, 'gamma': 'scale', 'kernel': 'poly', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9734028472245095,0.9774329357090187,0.9734028472245095,0.9731668659846566
74,SVC,"{'C': 0.1, 'degree': 1, 'gamma': 'scale', 'kernel': 'poly', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9734028472245095,0.9774329357090187,0.9734028472245095,0.9731668659846566
75,SVC,"{'C': 0.1, 'degree': 1, 'gamma': 'scale', 'kernel': 'poly', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.8916718805927164,0.9801384171849037,0.8916718805927164,0.919560487503912
76,SVC,"{'C': 0.1, 'degree': 1, 'gamma': 'scale', 'kernel': 'poly', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.8916718805927164,0.9801384171849037,0.8916718805927164,0.919560487503912
77,SVC,"{'C': 0.1, 'degree': 1, 'gamma': 'scale', 'kernel': 'rbf', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9758444059914609,0.9794424345135557,0.9758444059914609,0.9756090494674702
78,SVC,"{'C': 0.1, 'degree': 1, 'gamma': 'scale', 'kernel': 'rbf', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9758444059914609,0.9794424345135557,0.9758444059914609,0.9756090494674702
79,SVC,"{'C': 0.1, 'degree': 1, 'gamma': 'scale', 'kernel': 'rbf', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9116167052455862,0.9805146868944064,0.9116167052455862,0.9339947914071614
80,SVC,"{'C': 0.1, 'degree': 1, 'gamma': 'scale', 'kernel': 'rbf', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9116167052455862,0.9805146868944064,0.9116167052455862,0.9339947914071614
81,SVC,"{'C': 0.1, 'degree': 1, 'gamma': 'scale', 'kernel': 'linear', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9892418807735288,0.9887990306381015,0.9892418807735288,0.9888380289569053
82,SVC,"{'C': 0.1, 'degree': 1, 'gamma': 'scale', 'kernel': 'linear', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9892418807735288,0.9887990306381015,0.9892418807735288,0.9888380289569053
83,SVC,"{'C': 0.1, 'degree': 1, 'gamma': 'scale', 'kernel': 'linear', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9151408570370643,0.9904744620515957,0.9151408570370643,0.9430828842316167
84,SVC,"{'C': 0.1, 'degree': 1, 'gamma': 'scale', 'kernel': 'linear', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9151408570370643,0.9904744620515957,0.9151408570370643,0.9430828842316167
85,SVC,"{'C': 0.1, 'degree': 1, 'gamma': 'auto', 'kernel': 'poly', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9734028472245095,0.9774329357090187,0.9734028472245095,0.9731668659846566
86,SVC,"{'C': 0.1, 'degree': 1, 'gamma': 'auto', 'kernel': 'poly', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9734028472245095,0.9774329357090187,0.9734028472245095,0.9731668659846566
87,SVC,"{'C': 0.1, 'degree': 1, 'gamma': 'auto', 'kernel': 'poly', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.8916413578918128,0.9801596685704255,0.8916413578918128,0.9195498119083411
88,SVC,"{'C': 0.1, 'degree': 1, 'gamma': 'auto', 'kernel': 'poly', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.8916413578918128,0.9801596685704255,0.8916413578918128,0.9195498119083411
89,SVC,"{'C': 0.1, 'degree': 1, 'gamma': 'auto', 'kernel': 'rbf', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9758596650133576,0.9794502948407322,0.9758596650133576,0.9756242930866417
90,SVC,"{'C': 0.1, 'degree': 1, 'gamma': 'auto', 'kernel': 'rbf', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9758596650133576,0.9794502948407322,0.9758596650133576,0.9756242930866417
91,SVC,"{'C': 0.1, 'degree': 1, 'gamma': 'auto', 'kernel': 'rbf', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9115556610080565,0.9804298869020048,0.9115556610080565,0.9339047145584333
92,SVC,"{'C': 0.1, 'degree': 1, 'gamma': 'auto', 'kernel': 'rbf', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9115556610080565,0.9804298869020048,0.9115556610080565,0.9339047145584333
93,SVC,"{'C': 0.1, 'degree': 1, 'gamma': 'auto', 'kernel': 'linear', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9892418807735288,0.9887990306381015,0.9892418807735288,0.9888380289569053
94,SVC,"{'C': 0.1, 'degree': 1, 'gamma': 'auto', 'kernel': 'linear', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9892418807735288,0.9887990306381015,0.9892418807735288,0.9888380289569053
95,SVC,"{'C': 0.1, 'degree': 1, 'gamma': 'auto', 'kernel': 'linear', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9151408570370643,0.9904744620515957,0.9151408570370643,0.9430828842316167
96,SVC,"{'C': 0.1, 'degree': 1, 'gamma': 'auto', 'kernel': 'linear', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9151408570370643,0.9904744620515957,0.9151408570370643,0.9430828842316167
97,SVC,"{'C': 0.1, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9750203803878794,0.9787930986946376,0.9750203803878794,0.9747844942205713
98,SVC,"{'C': 0.1, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9750203803878794,0.9787930986946376,0.9750203803878794,0.9747844942205713
99,SVC,"{'C': 0.1, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9042613886517934,0.9803511335573025,0.9042613886517934,0.9290717692198411
100,SVC,"{'C': 0.1, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9042613886517934,0.9803511335573025,0.9042613886517934,0.9290717692198411
101,SVC,"{'C': 0.1, 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9758444059914609,0.9794424345135557,0.9758444059914609,0.9756090494674702
102,SVC,"{'C': 0.1, 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9758444059914609,0.9794424345135557,0.9758444059914609,0.9756090494674702
103,SVC,"{'C': 0.1, 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9116167052455862,0.9805146868944064,0.9116167052455862,0.9339947914071614
104,SVC,"{'C': 0.1, 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9116167052455862,0.9805146868944064,0.9116167052455862,0.9339947914071614
105,SVC,"{'C': 0.1, 'degree': 3, 'gamma': 'scale', 'kernel': 'linear', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9892418807735288,0.9887990306381015,0.9892418807735288,0.9888380289569053
106,SVC,"{'C': 0.1, 'degree': 3, 'gamma': 'scale', 'kernel': 'linear', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9892418807735288,0.9887990306381015,0.9892418807735288,0.9888380289569053
107,SVC,"{'C': 0.1, 'degree': 3, 'gamma': 'scale', 'kernel': 'linear', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9151408570370643,0.9904744620515957,0.9151408570370643,0.9430828842316167
108,SVC,"{'C': 0.1, 'degree': 3, 'gamma': 'scale', 'kernel': 'linear', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9151408570370643,0.9904744620515957,0.9151408570370643,0.9430828842316167
109,SVC,"{'C': 0.1, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9750203803878794,0.9787930986946376,0.9750203803878794,0.9747844942205713
110,SVC,"{'C': 0.1, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9750203803878794,0.9787930986946376,0.9750203803878794,0.9747844942205713
111,SVC,"{'C': 0.1, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9042156034361604,0.9803369417699626,0.9042156034361604,0.9290421211842018
112,SVC,"{'C': 0.1, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9042156034361604,0.9803369417699626,0.9042156034361604,0.9290421211842018
113,SVC,"{'C': 0.1, 'degree': 3, 'gamma': 'auto', 'kernel': 'rbf', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9758596650133576,0.9794502948407322,0.9758596650133576,0.9756242930866417
114,SVC,"{'C': 0.1, 'degree': 3, 'gamma': 'auto', 'kernel': 'rbf', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9758596650133576,0.9794502948407322,0.9758596650133576,0.9756242930866417
115,SVC,"{'C': 0.1, 'degree': 3, 'gamma': 'auto', 'kernel': 'rbf', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9115556610080565,0.9804298869020048,0.9115556610080565,0.9339047145584333
116,SVC,"{'C': 0.1, 'degree': 3, 'gamma': 'auto', 'kernel': 'rbf', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9115556610080565,0.9804298869020048,0.9115556610080565,0.9339047145584333
117,SVC,"{'C': 0.1, 'degree': 3, 'gamma': 'auto', 'kernel': 'linear', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9892418807735288,0.9887990306381015,0.9892418807735288,0.9888380289569053
118,SVC,"{'C': 0.1, 'degree': 3, 'gamma': 'auto', 'kernel': 'linear', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9892418807735288,0.9887990306381015,0.9892418807735288,0.9888380289569053
119,SVC,"{'C': 0.1, 'degree': 3, 'gamma': 'auto', 'kernel': 'linear', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9151408570370643,0.9904744620515957,0.9151408570370643,0.9430828842316167
120,SVC,"{'C': 0.1, 'degree': 3, 'gamma': 'auto', 'kernel': 'linear', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9151408570370643,0.9904744620515957,0.9151408570370643,0.9430828842316167
121,SVC,"{'C': 0.1, 'degree': 5, 'gamma': 'scale', 'kernel': 'poly', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.973463884476374,0.9775266384369641,0.973463884476374,0.9732045418205253
122,SVC,"{'C': 0.1, 'degree': 5, 'gamma': 'scale', 'kernel': 'poly', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.973463884476374,0.9775266384369641,0.973463884476374,0.9732045418205253
123,SVC,"{'C': 0.1, 'degree': 5, 'gamma': 'scale', 'kernel': 'poly', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9172169106520931,0.978835184782532,0.9172169106520931,0.9376709833263895
