Run,Classifier,Parameters,is_fit,Acc,Precision,Recall,F1
11,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l1', 'alpha': 0.0001, 'tol': 0.01, 'early_stopping': True, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9482239102772306,0.9920608887343196,0.9482239102772306,0.9661138299417364
12,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l1', 'alpha': 0.0001, 'tol': 0.01, 'early_stopping': True, 'class_weight': None, 'n_jobs': -1}",True,0.9917902422152588,0.9911691950194124,0.9917902422152588,0.991379997780544
13,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l1', 'alpha': 0.001, 'tol': 0.0001, 'early_stopping': False, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9711587126773796,0.9893228829869646,0.9711587126773796,0.9790879070811167
14,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l1', 'alpha': 0.001, 'tol': 0.0001, 'early_stopping': False, 'class_weight': None, 'n_jobs': -1}",True,0.9885552003383484,0.9881297182271425,0.9885552003383484,0.9881542535139985
15,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l1', 'alpha': 0.001, 'tol': 0.0001, 'early_stopping': True, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9777513517815676,0.9896697436416195,0.9777513517815676,0.9833173429861409
16,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l1', 'alpha': 0.001, 'tol': 0.0001, 'early_stopping': True, 'class_weight': None, 'n_jobs': -1}",True,0.9886162445758782,0.9881844815523099,0.9886162445758782,0.9882147996997546
17,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l1', 'alpha': 0.001, 'tol': 0.001, 'early_stopping': False, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9795822562747023,0.9897497081715608,0.9795822562747023,0.9841992922137095
18,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l1', 'alpha': 0.001, 'tol': 0.001, 'early_stopping': False, 'class_weight': None, 'n_jobs': -1}",True,0.9765158332261323,0.9800021347510512,0.9765158332261323,0.9762842553972859
19,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l1', 'alpha': 0.001, 'tol': 0.001, 'early_stopping': True, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9416635659044154,0.9896733173992649,0.9416635659044154,0.9610602019440716
20,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l1', 'alpha': 0.001, 'tol': 0.001, 'early_stopping': True, 'class_weight': None, 'n_jobs': -1}",True,0.9766836929454943,0.9801718418879524,0.9766836929454943,0.9764473928864537
21,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l1', 'alpha': 0.001, 'tol': 0.01, 'early_stopping': False, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.981627188750154,0.988952652873348,0.981627188750154,0.9849711725680503
22,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l1', 'alpha': 0.001, 'tol': 0.01, 'early_stopping': False, 'class_weight': None, 'n_jobs': -1}",True,0.988723043757824,0.9882750192103844,0.988723043757824,0.9883207102765349
23,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l1', 'alpha': 0.001, 'tol': 0.01, 'early_stopping': True, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9418749370053066,0.9897282693404641,0.9418749370053066,0.961722832649395
24,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l1', 'alpha': 0.001, 'tol': 0.01, 'early_stopping': True, 'class_weight': None, 'n_jobs': -1}",True,0.9890130024307437,0.9885742392899438,0.9890130024307437,0.988612166883702
25,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l1', 'alpha': 0.01, 'tol': 0.0001, 'early_stopping': False, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9541294917203039,0.9746900811263168,0.9541294917203039,0.9613959054422615
26,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l1', 'alpha': 0.01, 'tol': 0.0001, 'early_stopping': False, 'class_weight': None, 'n_jobs': -1}",True,0.9688859462161276,0.9734416369964686,0.9688859462161276,0.9686515096589176
27,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l1', 'alpha': 0.01, 'tol': 0.0001, 'early_stopping': True, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9492471356239353,0.9744950783456104,0.9492471356239353,0.9577513619453907
28,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l1', 'alpha': 0.01, 'tol': 0.0001, 'early_stopping': True, 'class_weight': None, 'n_jobs': -1}",True,0.9682755667118185,0.9730223125628849,0.9682755667118185,0.9680441847603751
29,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l1', 'alpha': 0.01, 'tol': 0.001, 'early_stopping': False, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.8920693789281197,0.9759310041796653,0.8920693789281197,0.9214656066408196
30,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l1', 'alpha': 0.01, 'tol': 0.001, 'early_stopping': False, 'class_weight': None, 'n_jobs': -1}",True,0.9690538047712117,0.9735907596551456,0.9690538047712117,0.9688263687873528
31,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l1', 'alpha': 0.01, 'tol': 0.001, 'early_stopping': True, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9077089402930634,0.97428295701496,0.9077089402930634,0.9315454449127554
32,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l1', 'alpha': 0.01, 'tol': 0.001, 'early_stopping': True, 'class_weight': None, 'n_jobs': -1}",True,0.9690080195555787,0.9734763670664546,0.9690080195555787,0.96877520421342
33,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l1', 'alpha': 0.01, 'tol': 0.01, 'early_stopping': False, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.8726317485152055,0.9273962696522154,0.8726317485152055,0.8805534773641283
34,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l1', 'alpha': 0.01, 'tol': 0.01, 'early_stopping': False, 'class_weight': None, 'n_jobs': -1}",True,0.9693437715940745,0.9739602835916207,0.9693437715940745,0.9691166294468878
35,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l1', 'alpha': 0.01, 'tol': 0.01, 'early_stopping': True, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9473388229719557,0.9749579494263978,0.9473388229719557,0.9566883204366189
36,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l1', 'alpha': 0.01, 'tol': 0.01, 'early_stopping': True, 'class_weight': None, 'n_jobs': -1}",True,0.9685502174631833,0.9731342474193319,0.9685502174631833,0.9683162379955936
37,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l1', 'alpha': 0.1, 'tol': 0.0001, 'early_stopping': False, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9397857561606205,0.9641841000554054,0.9397857561606205,0.94580922018078
38,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l1', 'alpha': 0.1, 'tol': 0.0001, 'early_stopping': False, 'class_weight': None, 'n_jobs': -1}",True,0.9504826844505876,0.9611539022310902,0.9504826844505876,0.9505880687261822
39,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l1', 'alpha': 0.1, 'tol': 0.0001, 'early_stopping': True, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.853245295087374,0.9664570149040269,0.853245295087374,0.8873297807610212
40,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l1', 'alpha': 0.1, 'tol': 0.0001, 'early_stopping': True, 'class_weight': None, 'n_jobs': -1}",True,0.9505590075027328,0.9611888729011169,0.9505590075027328,0.9506265858640337
41,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l1', 'alpha': 0.1, 'tol': 0.001, 'early_stopping': False, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.8232285298395785,0.9680720966640806,0.8232285298395785,0.8684060052521293
42,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l1', 'alpha': 0.1, 'tol': 0.001, 'early_stopping': False, 'class_weight': None, 'n_jobs': -1}",True,0.9500859417313304,0.9608447657227082,0.9500859417313304,0.9501872411831058
43,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l1', 'alpha': 0.1, 'tol': 0.001, 'early_stopping': True, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9284321927825712,0.9645704687818499,0.9284321927825712,0.938700592075229
44,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l1', 'alpha': 0.1, 'tol': 0.001, 'early_stopping': True, 'class_weight': None, 'n_jobs': -1}",True,0.951383026120649,0.9616419706046748,0.951383026120649,0.9513648029286014
45,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l1', 'alpha': 0.1, 'tol': 0.01, 'early_stopping': False, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9388091496522926,0.9651916631332673,0.9388091496522926,0.9458000006249015
46,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l1', 'alpha': 0.1, 'tol': 0.01, 'early_stopping': False, 'class_weight': None, 'n_jobs': -1}",True,0.9503148643166632,0.9610622648777184,0.9503148643166632,0.9504165143598993
47,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l1', 'alpha': 0.1, 'tol': 0.01, 'early_stopping': True, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.8128211550539352,0.9311378364667817,0.8128211550539352,0.8458380998567456
48,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l1', 'alpha': 0.1, 'tol': 0.01, 'early_stopping': True, 'class_weight': None, 'n_jobs': -1}",True,0.9494908037847545,0.9603634898824118,0.9494908037847545,0.9495914431459338
49,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l2', 'alpha': 0.0001, 'tol': 0.0001, 'early_stopping': False, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9736012960085969,0.9805027902675446,0.9736012960085969,0.9749630319897626
50,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l2', 'alpha': 0.0001, 'tol': 0.0001, 'early_stopping': False, 'class_weight': None, 'n_jobs': -1}",True,0.9763327261276495,0.9798546354358196,0.9763327261276495,0.976098566557584
51,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l2', 'alpha': 0.0001, 'tol': 0.0001, 'early_stopping': True, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9440596351822377,0.9808254641415642,0.9440596351822377,0.9552750374510406
52,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l2', 'alpha': 0.0001, 'tol': 0.0001, 'early_stopping': True, 'class_weight': None, 'n_jobs': -1}",True,0.9766379123869715,0.9801052819499787,0.9766379123869715,0.9764008253533516
53,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l2', 'alpha': 0.0001, 'tol': 0.001, 'early_stopping': False, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9752187418511484,0.9803823430337133,0.9752187418511484,0.9757821921224339
54,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l2', 'alpha': 0.0001, 'tol': 0.001, 'early_stopping': False, 'class_weight': None, 'n_jobs': -1}",True,0.9771719967817971,0.9806103633138322,0.9771719967817971,0.976936184163732
55,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l2', 'alpha': 0.0001, 'tol': 0.001, 'early_stopping': True, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9339716240639456,0.9812545707644535,0.9339716240639456,0.9444087606688736
56,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l2', 'alpha': 0.0001, 'tol': 0.001, 'early_stopping': True, 'class_weight': None, 'n_jobs': -1}",True,0.9767600055191414,0.9803082322466704,0.9767600055191414,0.9765246400462843
57,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l2', 'alpha': 0.0001, 'tol': 0.01, 'early_stopping': False, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9522381216355944,0.9816861208972665,0.9522381216355944,0.9601567904915085
58,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l2', 'alpha': 0.0001, 'tol': 0.01, 'early_stopping': False, 'class_weight': None, 'n_jobs': -1}",True,0.9767142133178428,0.9801753666330134,0.9767142133178428,0.9764791318220954
59,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l2', 'alpha': 0.0001, 'tol': 0.01, 'early_stopping': True, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.8650719300582136,0.8998507858697039,0.8650719300582136,0.8747779515669304
60,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l2', 'alpha': 0.0001, 'tol': 0.01, 'early_stopping': True, 'class_weight': None, 'n_jobs': -1}",True,0.9770651766428549,0.9804978365575241,0.9770651766428549,0.9768285874731699
61,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l2', 'alpha': 0.001, 'tol': 0.0001, 'early_stopping': False, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.971846348984449,0.9773900725648901,0.971846348984449,0.9723051212312882
62,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l2', 'alpha': 0.001, 'tol': 0.0001, 'early_stopping': False, 'class_weight': None, 'n_jobs': -1}",True,0.972884010208805,0.976897440342778,0.972884010208805,0.9726481683239168
63,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l2', 'alpha': 0.001, 'tol': 0.0001, 'early_stopping': True, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9647048624457856,0.9776956111493602,0.9647048624457856,0.9684233492555594
64,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l2', 'alpha': 0.001, 'tol': 0.0001, 'early_stopping': True, 'class_weight': None, 'n_jobs': -1}",True,0.9729603204538968,0.9769921985949814,0.9729603204538968,0.9727252903513962
65,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l2', 'alpha': 0.001, 'tol': 0.001, 'early_stopping': False, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9713733309484273,0.9775791509207942,0.9713733309484273,0.9721783477836968
66,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l2', 'alpha': 0.001, 'tol': 0.001, 'early_stopping': False, 'class_weight': None, 'n_jobs': -1}",True,0.9730366178919356,0.9770737935342714,0.9730366178919356,0.972801336128466
67,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l2', 'alpha': 0.001, 'tol': 0.001, 'early_stopping': True, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9654066633538314,0.9776643698953988,0.9654066633538314,0.9689186472815059
68,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l2', 'alpha': 0.001, 'tol': 0.001, 'early_stopping': True, 'class_weight': None, 'n_jobs': -1}",True,0.9729145329097086,0.9769531089498855,0.9729145329097086,0.9726786008142172
69,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l2', 'alpha': 0.001, 'tol': 0.01, 'early_stopping': False, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.971846332684563,0.9771190129930876,0.971846332684563,0.9721848482933406
70,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l2', 'alpha': 0.001, 'tol': 0.01, 'early_stopping': False, 'class_weight': None, 'n_jobs': -1}",True,0.9730366143991027,0.977067353122194,0.9730366143991027,0.9728010202793124
71,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l2', 'alpha': 0.001, 'tol': 0.01, 'early_stopping': True, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.946561659540764,0.9787820247164586,0.946561659540764,0.9549249231701245
72,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l2', 'alpha': 0.001, 'tol': 0.01, 'early_stopping': True, 'class_weight': None, 'n_jobs': -1}",True,0.9727009112602654,0.9768437188473038,0.9727009112602654,0.9724652325440666
73,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l2', 'alpha': 0.01, 'tol': 0.0001, 'early_stopping': False, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9644606168032894,0.9714175569723335,0.9644606168032894,0.9650684139257433
74,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l2', 'alpha': 0.01, 'tol': 0.0001, 'early_stopping': False, 'class_weight': None, 'n_jobs': -1}",True,0.9666122553184809,0.9717096552236137,0.9666122553184809,0.966397948957994
75,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l2', 'alpha': 0.01, 'tol': 0.0001, 'early_stopping': True, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9634839858451324,0.9711180383951481,0.9634839858451324,0.9643248292304932
76,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l2', 'alpha': 0.01, 'tol': 0.0001, 'early_stopping': True, 'class_weight': None, 'n_jobs': -1}",True,0.9664749078215247,0.9715603050869429,0.9664749078215247,0.9662648316183938
77,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l2', 'alpha': 0.01, 'tol': 0.001, 'early_stopping': False, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9636213636133057,0.9712381309538074,0.9636213636133057,0.964517556147959
78,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l2', 'alpha': 0.01, 'tol': 0.001, 'early_stopping': False, 'class_weight': None, 'n_jobs': -1}",True,0.9664138682411052,0.9715124666860513,0.9664138682411052,0.9662046323054166
79,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l2', 'alpha': 0.01, 'tol': 0.001, 'early_stopping': True, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9641706942229746,0.9711896486339114,0.9641706942229746,0.9647894851245358
80,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l2', 'alpha': 0.01, 'tol': 0.001, 'early_stopping': True, 'class_weight': None, 'n_jobs': -1}",True,0.9663833560186997,0.9715398110242124,0.9663833560186997,0.9661783008432229
81,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l2', 'alpha': 0.01, 'tol': 0.01, 'early_stopping': False, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9622784881869662,0.9713486115408095,0.9622784881869662,0.9636980996140997
82,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l2', 'alpha': 0.01, 'tol': 0.01, 'early_stopping': False, 'class_weight': None, 'n_jobs': -1}",True,0.9666122425114277,0.9716538313041138,0.9666122425114277,0.966402713259716
83,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l2', 'alpha': 0.01, 'tol': 0.01, 'early_stopping': True, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9622631476656391,0.9715014004286008,0.9622631476656391,0.9639055352162608
84,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l2', 'alpha': 0.01, 'tol': 0.01, 'early_stopping': True, 'class_weight': None, 'n_jobs': -1}",True,0.9665817256319119,0.9716595580554888,0.9665817256319119,0.9663710479302438
85,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l2', 'alpha': 0.1, 'tol': 0.0001, 'early_stopping': False, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.5826343389163819,0.5851119790113744,0.5826343389163819,0.5830089724245353
86,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l2', 'alpha': 0.1, 'tol': 0.0001, 'early_stopping': False, 'class_weight': None, 'n_jobs': -1}",True,0.9622022757411905,0.9687129524318046,0.9622022757411905,0.9620161444559642
87,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l2', 'alpha': 0.1, 'tol': 0.0001, 'early_stopping': True, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9555185656808158,0.9668928275075878,0.9555185656808158,0.9570750381082774
88,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l2', 'alpha': 0.1, 'tol': 0.0001, 'early_stopping': True, 'class_weight': None, 'n_jobs': -1}",True,0.9622480516426029,0.9687390987037912,0.9622480516426029,0.9620644145790497
89,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l2', 'alpha': 0.1, 'tol': 0.001, 'early_stopping': False, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9567698217762309,0.966766056294091,0.9567698217762309,0.957882345472575
90,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l2', 'alpha': 0.1, 'tol': 0.001, 'early_stopping': False, 'class_weight': None, 'n_jobs': -1}",True,0.9623853886610612,0.9688251806096553,0.9623853886610612,0.9622021260070077
91,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l2', 'alpha': 0.1, 'tol': 0.001, 'early_stopping': True, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9572581419124198,0.9668335538795075,0.9572581419124198,0.9581746574269226
92,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l2', 'alpha': 0.1, 'tol': 0.001, 'early_stopping': True, 'class_weight': None, 'n_jobs': -1}",True,0.9621564951826678,0.9686797050072767,0.9621564951826678,0.961972086652968
93,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l2', 'alpha': 0.1, 'tol': 0.01, 'early_stopping': False, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9571818363244381,0.9667608488997039,0.9571818363244381,0.9581022931091363
94,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l2', 'alpha': 0.1, 'tol': 0.01, 'early_stopping': False, 'class_weight': None, 'n_jobs': -1}",True,0.9621259759745966,0.9686544040168596,0.9621259759745966,0.9619430737452109
95,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l2', 'alpha': 0.1, 'tol': 0.01, 'early_stopping': True, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9566019736996448,0.9666107870136557,0.9566019736996448,0.9575625513099195
96,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'l2', 'alpha': 0.1, 'tol': 0.01, 'early_stopping': True, 'class_weight': None, 'n_jobs': -1}",True,0.9621259748103193,0.9686320255780954,0.9621259748103193,0.9619407895346674
97,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'elasticnet', 'alpha': 0.0001, 'tol': 0.0001, 'early_stopping': False, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9731891359256929,0.9806075832900947,0.9731891359256929,0.9748260839591124
98,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'elasticnet', 'alpha': 0.0001, 'tol': 0.0001, 'early_stopping': False, 'class_weight': None, 'n_jobs': -1}",True,0.9768973390447668,0.9803507647433033,0.9768973390447668,0.9766629570782616
99,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'elasticnet', 'alpha': 0.0001, 'tol': 0.0001, 'early_stopping': True, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.869974332685867,0.9554565140982738,0.869974332685867,0.8874556794399446
100,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'elasticnet', 'alpha': 0.0001, 'tol': 0.0001, 'early_stopping': True, 'class_weight': None, 'n_jobs': -1}",True,0.9773551178516108,0.9807327199732203,0.9773551178516108,0.9771171084994738
101,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'elasticnet', 'alpha': 0.0001, 'tol': 0.001, 'early_stopping': False, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9689468588902914,0.9815240206497575,0.9689468588902914,0.9730377779328039
102,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'elasticnet', 'alpha': 0.0001, 'tol': 0.001, 'early_stopping': False, 'class_weight': None, 'n_jobs': -1}",True,0.9765158355546877,0.9799845615488447,0.9765158355546877,0.9762811113784468
103,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'elasticnet', 'alpha': 0.0001, 'tol': 0.001, 'early_stopping': True, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.8602258563439115,0.8984637291274822,0.8602258563439115,0.8699142472803792
104,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'elasticnet', 'alpha': 0.0001, 'tol': 0.001, 'early_stopping': True, 'class_weight': None, 'n_jobs': -1}",True,0.9772788180850169,0.9806592923807054,0.9772788180850169,0.9770428321743975
105,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'elasticnet', 'alpha': 0.0001, 'tol': 0.01, 'early_stopping': False, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9743183722384252,0.9810421849577968,0.9743183722384252,0.975654296117036
106,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'elasticnet', 'alpha': 0.0001, 'tol': 0.01, 'early_stopping': False, 'class_weight': None, 'n_jobs': -1}",True,0.9768820730372048,0.980333139997781,0.9768820730372048,0.9766450726830008
107,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'elasticnet', 'alpha': 0.0001, 'tol': 0.01, 'early_stopping': True, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.916345057690012,0.9814445270736428,0.916345057690012,0.9364449640275314
108,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'elasticnet', 'alpha': 0.0001, 'tol': 0.01, 'early_stopping': True, 'class_weight': None, 'n_jobs': -1}",True,0.9768820858442581,0.9803740453932643,0.9768820858442581,0.9766479058340123
109,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'elasticnet', 'alpha': 0.001, 'tol': 0.0001, 'early_stopping': False, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9697557675138405,0.9777718240034398,0.9697557675138405,0.9713907833090853
